reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
3cb0155f-1973-4900-a155-eda01ef95483,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lemot banget. gajelas. verifikasi lama banget nunggunya,1,0,,2025-05-19 09:04:29,,,
c62d2aa1-d7a9-4687-a666-9c65766a40b5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Daftarnya Lama Banget Ya?, Masa Sekelas Pemerintah Daftar Aja Lemot? Cuma Muter"" Gjls. Padahal Juga Sudah Bener isi Identitas nya",1,0,2.0.4,2025-05-19 08:44:39,,,2.0.4
bd402fe3-0697-4ec1-a786-eb369e72fc64,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya sangat kecewa sekarang, saya mau padankan NPWP dengan NIK lewat online, tetapi sekarang sudah tidak bisa,",1,0,,2025-05-19 06:15:09,,,
f74be362-dedf-4073-a0d0-0a2f319ebdeb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi jmbt, kebanyakan dikrp",1,0,,2025-05-19 06:02:00,,,
2821754a-4232-45b5-bd4a-5bf9cec0d5e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,2.0.3,2025-05-19 03:49:46,,,2.0.3
d2326fb7-b1f3-4092-855f-abf839268481,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mau buat aja di persulit,1,0,,2025-05-19 02:31:06,,,
f0ad1647-c4a4-4a89-b8a1-e37e3c018d10,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mau log in tapi yang muncuk error terus, kalau log in di web bisa.",1,0,2.0.4,2025-05-18 21:42:20,,,2.0.4
993f5593-50c8-4951-af75-7d4648a4295f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ini aplikasi palsu gaessss, bukan dari pemerintahan direktorat jendral pajak, ingat! ini aplikasi palsu, liat aja di instagram nya royshakti yg ada centang biru nya",1,0,2.0.4,2025-05-18 20:48:29,,,2.0.4
b5d2bb9f-48c7-4705-b286-48df690564b7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus memudahkan,5,0,,2025-05-18 12:39:29,,,
9487102c-9f59-4a11-b8de-fab7d951d0c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bgst lama amat loading nya 🤣🤣🤣,1,0,2.0.4,2025-05-18 09:11:10,,,2.0.4
d34b69b9-464f-4044-ba35-1888a5aaa61b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bintang 0,1,0,2.0.4,2025-05-17 05:14:25,,,2.0.4
10a607e6-46ab-4878-ade3-c73ac7b15473,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,orang mau bayar pajak aja d persulit effien kenapa ga bisa online gmna mau maju ..bayar pajak aja d persulit,1,0,2.0.4,2025-05-17 04:36:33,,,2.0.4
ed725d5d-8aff-4497-932f-f46c9f3c27d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi tergak niatt si ini ,baru aja mau mau daftar tp ngga bisa "" ,boro"" login apk.nya klik daftar disininya aja ngga ada,",1,0,2.0.4,2025-05-17 02:43:10,,,2.0.4
a0996dc0-32b3-4c98-927f-8acddca4bc22,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bismillah Alhamdulillah Masya Alloh laa Quwwata Illaa Billaah Barokalloh fiikum.Segera di upgrade Aplikasinya agar semakin mudah di akses,5,0,2.0.4,2025-05-16 07:30:15,,,2.0.4
331ef867-3997-4c5d-8f46-dacf30504a8a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus aplikasi nya tp Masih ada yg kurang,4,0,1.4.0,2025-05-15 22:26:51,,,1.4.0
76d78673-a4d4-4a35-9bc8-b5790571714f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,susah apk nya error mulu,1,0,,2025-05-15 13:16:45,,,
6cef2b73-2aaa-4359-b43f-1dbf6869f8bb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong di perbaiki aplikasi nya soalnya no npwp saya 16 digit tapi yg di sediakan di kolom npwp hanya 15 digit 🙏🙏,4,0,2.0.4,2025-05-15 10:05:05,,,2.0.4
ef3f8621-33ab-4e8c-a551-1ecb45e7c535,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kirim kode verifikasi sangat lambat, jadi harus minta kode verifikasi ulang. Dan tetap lambat lagi.......akhirnya uninstal aplikasi.",1,0,2.0.4,2025-05-15 08:03:54,,,2.0.4
d3736ede-b6d5-43cd-af15-5f509a630ebb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,login gagal d perifikasi email padahal nomer udah benerr hadeh amit2 apa2 d persulit mulu dah,1,0,2.0.4,2025-05-15 07:25:57,,,2.0.4
2d58eaca-e471-4bcd-9284-ef848af59c43,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi cacat kenapasih kebanyakan aplikasi publik punya pemerintah banyak error nya mau daftar npwp aja ga bisa bisa,1,0,2.0.4,2025-05-15 06:32:29,,,2.0.4
a738d892-61bf-4db8-b2a0-4242f36fe8c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"APLIKASI RUSAK,MAU BUAT NPWP SERVER NYA DIREFRES MALAH BALIK KE AWAL HABISIN PULSA AJA, SERVER RUSAK!",1,0,2.0.4,2025-05-15 06:23:53,,,2.0.4
6510c804-dce4-4492-a5e3-95bd6265b29a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Buat lansia agak kesulitan juga pengerjaannya, lebih baik datang ke kantor Pajak setempat",5,0,2.0.3,2025-05-15 04:06:05,,,2.0.3
f5acb4af-bf91-43bb-986e-420810a2d470,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"error terus saat login, berkali-kali notif sesi habis.",1,0,2.0.4,2025-05-15 03:56:19,,,2.0.4
b8c208ec-f5c4-4adb-a152-ce1facaef0c2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mau daftar kok ngga bisa setiap di klik menu tidak tersedia , ya klo ngga tersedia jgn buat aplikasi",1,1,2.0.4,2025-05-14 20:00:59,,,2.0.4
a71c3dcf-4282-4a24-a058-a155e1281b79,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,dongo !!!,1,0,2.0.4,2025-05-14 17:35:25,,,2.0.4
5391cdc3-9fab-40ef-859f-1bd4b22f0f95,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"emang apa apa yg dibuat pemerintah semua sampah, sudaah berhasil registrasi. giliran cari dokumen kartu palah ga ada",1,0,2.0.4,2025-05-14 15:59:39,,,2.0.4
f91a4535-b61a-4c2d-a6dd-206c278d508c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jelek amat keluar mulu aplikasi nya,1,0,2.0.4,2025-05-14 13:10:28,,,2.0.4
15a39b33-e328-4e0b-9937-6a53aa96bba4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Jelek bgt, mau log in aja error bgt. jelek nungguin kode otp SMS 1 jam ga bisa2",1,0,2.0.4,2025-05-14 08:57:57,,,2.0.4
db91b849-667f-4679-bae4-4f0cdf4558fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gabisa login,1,0,,2025-05-14 08:12:44,,,
886b7262-7222-4c03-b900-ad6003eefda0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat buruk, aplikasi nya error terus saat login",1,0,2.0.4,2025-05-14 02:37:08,,,2.0.4
bc1353c6-df3c-4aec-a2bf-344363d80bf8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat baik,5,0,,2025-05-13 15:21:39,,,
f2be1f26-ab03-4641-90da-ff64478e30d4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ribet,1,0,,2025-05-13 12:11:24,,,
cc172cf1-7757-417f-b2cb-bd9c9216ebe6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jelek,1,0,2.0.4,2025-05-13 09:03:26,,,2.0.4
3025cb12-e547-4bea-bf3b-17d102c8107c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ga guna,1,0,2.0.4,2025-05-13 06:02:21,,,2.0.4
cdec5a46-be54-4c8e-a932-4ed833d5c956,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gajelas error mulu,1,0,2.0.4,2025-05-13 04:39:50,,,2.0.4
6cfc5797-eacc-48c6-9440-eb2448addfd6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pajak gak guna ngurus online ribet MW minta efin tapi kolom cuma 15 sedangkan npwp 2025 sudah sama nik.gak ngotak .bubar aja ..,1,0,,2025-05-12 16:45:35,,,
82d231f2-a2d3-4127-abb2-ebff91050108,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi tolol,1,0,,2025-05-12 03:49:11,,,
dd53ee8a-5249-4ba9-ac73-03cb953c841a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong di perbarui untuk pengajuan EFIN. Karena NPWP sekarang 16 digit, sedangkan di aplikasi masih 15 digit. Terimakasih",3,0,2.0.4,2025-05-12 01:59:53,,,2.0.4
ed083529-d52b-4c39-96a1-7446cbc0eb63,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kurang tanggap terhadap keluhan tapi maklum harus menunggu perhitungan tahunan.,5,0,2.0.4,2025-05-11 16:13:55,,,2.0.4
244fd8f8-dc7f-4adc-9a2b-dd3e1401bf52,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"LOG IN ERORRRRRRRR ,, Bukan diperbaiki ,",1,0,2.0.4,2025-05-11 01:40:20,,,2.0.4
88daf67f-b867-4061-bd5d-fb563c5acc24,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"susah banget mau buat NPWP kode otp tidak masuk,tanya CS gak di jawab alasan sibuk",1,0,2.0.4,2025-05-11 01:37:04,,,2.0.4
3cda90e7-3385-44aa-95a7-e8bfd3ad80a1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,3 nomor aku pake buat verifikasi gak masuk2 pesannya.,1,0,2.0.4,2025-05-10 15:53:03,,,2.0.4
545c8797-5894-4a2e-8eaa-4d1bcb39dfea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ngga bener,1,0,2.0.4,2025-05-10 11:53:10,,,2.0.4
15a1ccb5-59d8-4bb1-84be-75b4d1e25e42,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,4,0,,2025-05-10 05:52:04,,,
730e97ec-09f3-4745-8229-cefa4614e4d0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ribet, aktivasi akun dan epin aja bagi WP pribadi harus ke kantor dengan segala aturan dll etc. sepatu. sedangkan saya baru mau bekerja kembali setelah sekian tahun lamanya menganggur. seharusnya di apk DJP online ini sediakanlah layanan online untuk aktifasi epin dan akun tanpa harus ke kantor pajak terdekat bagi kaum karyawan. karena biasanya akan terganggu jam kerjanya.",1,0,2.0.4,2025-05-10 05:40:31,,,2.0.4
49d39dc3-022e-4c85-953f-87e6e172f1fd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi gak guna gathel live chat ngomong sama robot 👎kirim kode otp nomor telepone sampai hanis pulsa gak dikirim kirim👎kan tolollll,1,0,2.0.4,2025-05-10 05:17:34,,,2.0.4
39de9fcf-c5ed-45b4-8e18-1af706644b8d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"update dong biar yang baru bikin npwp bisa login,mau login aja susahnya minta ampun",1,0,2.0.4,2025-05-10 03:44:06,,,2.0.4
b9d5e16b-73d8-4ab7-9b49-f9c31974fe23,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sering susah login,1,0,2.0.4,2025-05-10 02:31:09,,,2.0.4
e48d8377-6720-44e0-95c9-8cd79f817659,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi ga bener, sekelas pemerintahan bikin aplikasi seribet ini, alur gajelas",1,0,2.0.4,2025-05-10 01:57:52,,,2.0.4
c7e84b1b-27a2-460a-88ef-bf30321e6e30,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi apaan ga membantu sama sekali, mau pengajuan Efin sudah ngisi data foto wajah ehh ""terdapat kesalahan pada sistem kami Mulu"" udah coba di 2 hari sama aja gitu Mulu... niat ga si bantu warga nihh mau bener juga di persulit...",1,4,2.0.4,2025-05-10 01:27:42,,,2.0.4
f585eab2-b020-490c-84c6-ed401ab9b1fb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,2.0.4,2025-05-09 15:19:32,,,2.0.4
bafb9d66-44ed-4f78-b702-cca031e644aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi ini tidak ada manfaatnya. dihapus saja dari play store, sama sekali TIDAK membantu masyarakat",1,0,,2025-05-09 11:18:23,,,
f9bfd1fd-48c8-41f2-adb1-2beb0f5afc9d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ini menipu..ini bukan aplikasi pajak tapi aplikasi scam.,1,0,,2025-05-08 15:42:56,,,
947b7811-cc5b-44c1-a46b-4d03cf4f8829,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi yang mempersulit pembayaran pajak,1,0,2.0.4,2025-05-08 11:24:37,,,2.0.4
ecc7ca02-2cd2-4592-a17e-18931fe89220,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,2.0.3,2025-05-08 09:49:58,,,2.0.3
12ef1211-0f55-4080-afff-a71a7a05e513,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sekarang kok bikin NPWP susah bnr. orang belum pernah bikin keterangan NIK di duplikasi. giliran nik udah oke yg masalah KK tidak valid. karepe piye mboh..,4,0,2.0.4,2025-05-08 08:59:51,,,2.0.4
